afsc,grd,ilc_title,billet_count,afsc_title
C011F3H,LTCOL,SPANGDAHLEM AB,2,"COMMANDER, FIGHTER PILOT, F-16"
C011F3J,LTCOL,JB ELMENDORF-RICH,2,"COMMANDER, FIGHTER PILOT, F-22"
C011F3J,LTCOL,JB LANGLEY-EUSTIS,4,"COMMANDER, FIGHTER PILOT, F-22"
C011F3J,LTCOL,JB PRL HBR-HICKAM,1,"COMMANDER, FIGHTER PILOT, F-22"
C011F3J,LTCOL,NELLIS,1,"COMMANDER, FIGHTER PILOT, F-22"
C011F3N,LTCOL,BURLINGTON,1,"COMMANDER, FIGHTER PILOT, F-35"
C011F3N,LTCOL,DANE CO REGIONAL,1,"COMMANDER, FIGHTER PILOT, F-35"
C011F3N,LTCOL,EBBING ANGB,1,"COMMANDER, FIGHTER PILOT, F-35"
C011F3N,LTCOL,EGLIN,3,"COMMANDER, FIGHTER PILOT, F-35"
C011F3N,LTCOL,EIELSON,2,"COMMANDER, FIGHTER PILOT, F-35"
C011F3N,LTCOL,FORT WORTH NAS JR,1,"COMMANDER, FIGHTER PILOT, F-35"
C011F3N,LTCOL,HILL,4,"COMMANDER, FIGHTER PILOT, F-35"
C011F3N,LTCOL,LAKENHEATH,2,"COMMANDER, FIGHTER PILOT, F-35"
C011F3N,LTCOL,LUKE,9,"COMMANDER, FIGHTER PILOT, F-35"
C011F3N,LTCOL,MISAWA,1,"COMMANDER, FIGHTER PILOT, F-35"
C011F3N,LTCOL,MONTGOMERY,1,"COMMANDER, FIGHTER PILOT, F-35"
C011F3N,LTCOL,NELLIS,2,"COMMANDER, FIGHTER PILOT, F-35"
C011F3N,LTCOL,TYNDALL,2,"COMMANDER, FIGHTER PILOT, F-35"
C011F3Q,LTCOL,SHEPPARD,1,"COMMANDER, FIGHTER PILOT, IFF (AT-38/T-38C)"
C011F3Y,COL,NELLIS,2,"COMMANDER, FIGHTER PILOT, GENERAL"
C011F3Y,LTCOL,AVIANO,1,"COMMANDER, FIGHTER PILOT, GENERAL"
C011F3Y,LTCOL,AVON PARK,1,"COMMANDER, FIGHTER PILOT, GENERAL"
C011F3Y,LTCOL,DAVIS-MONTHAN,2,"COMMANDER, FIGHTER PILOT, GENERAL"
C011F3Y,LTCOL,EGLIN,3,"COMMANDER, FIGHTER PILOT, GENERAL"
C011F3Y,LTCOL,EIELSON,3,"COMMANDER, FIGHTER PILOT, GENERAL"
C011F3Y,LTCOL,JB LANGLEY-EUSTIS,2,"COMMANDER, FIGHTER PILOT, GENERAL"
C011F3Y,LTCOL,NELLIS,6,"COMMANDER, FIGHTER PILOT, GENERAL"
C011F3Y,LTCOL,OSAN AB,1,"COMMANDER, FIGHTER PILOT, GENERAL"
C011F3Y,LTCOL,TYNDALL,2,"COMMANDER, FIGHTER PILOT, GENERAL"
C011F3Y,MAJOR,EINSIEDLERHOF,1,"COMMANDER, FIGHTER PILOT, GENERAL"
C011F3Y,MAJOR,NELLIS,2,"COMMANDER, FIGHTER PILOT, GENERAL"
C011F3Z,CAPT,HOLLOMAN,1,"COMMANDER, FIGHTER PILOT, OTHER"
C011F3Z,LTCOL,JB LANGLEY-EUSTIS,1,"COMMANDER, FIGHTER PILOT, OTHER"
C011F3Z,LTCOL,TYNDALL,1,"COMMANDER, FIGHTER PILOT, OTHER"
C011G3,COL,EDWARDS,1,"COMMANDER, GENERALIST PILOT"
C011G3,COL,FT LEAVENWORTH,1,"COMMANDER, GENERALIST PILOT"
C011G3,LTCOL,BOGOTA,1,"COMMANDER, GENERALIST PILOT"
C011G3,LTCOL,CURACAO,1,"COMMANDER, GENERALIST PILOT"
C011G3,LTCOL,EGLIN,1,"COMMANDER, GENERALIST PILOT"
C011G3,LTCOL,FAIRCHILD,1,"COMMANDER, GENERALIST PILOT"
C011G3,LTCOL,JB ELMENDORF-RICH,1,"COMMANDER, GENERALIST PILOT"
C011G3,LTCOL,MORON,1,"COMMANDER, GENERALIST PILOT"
C011G3,LTCOL,PATRICK,1,"COMMANDER, GENERALIST PILOT"
C011G3,LTCOL,RAMSTEIN,1,"COMMANDER, GENERALIST PILOT"
C011G3,LTCOL,SOTO CANO,1,"COMMANDER, GENERALIST PILOT"
C011G3,LTCOL,TRAVIS,1,"COMMANDER, GENERALIST PILOT"
C011G3,LTCOL,YOKOTA,1,"COMMANDER, GENERALIST PILOT"
C011G3,MAJOR,EIELSON,1,"COMMANDER, GENERALIST PILOT"
C011H3C,LTCOL,F E WARREN,2,"COMMANDER, RESCUE PILOT, UH-1N"
C011H3C,LTCOL,JB ANDREWS,2,"COMMANDER, RESCUE PILOT, UH-1N"
C011H3C,LTCOL,MALMSTROM,1,"COMMANDER, RESCUE PILOT, UH-1N"
C011H3C,LTCOL,MINOT,1,"COMMANDER, RESCUE PILOT, UH-1N"
C011H3C,MAJOR,FAIRCHILD,1,"COMMANDER, RESCUE PILOT, UH-1N"
C011H3C,MAJOR,MALMSTROM,1,"COMMANDER, RESCUE PILOT, UH-1N"
C011H3C,MAJOR,MINOT,1,"COMMANDER, RESCUE PILOT, UH-1N"
C011H3E,LTCOL,AVIANO,1,"COMMANDER, RESCUE PILOT, HH-60"
C011H3E,LTCOL,DATA MASKED,1,"COMMANDER, RESCUE PILOT, HH-60"
C011H3E,LTCOL,DAVIS-MONTHAN,1,"COMMANDER, RESCUE PILOT, HH-60"
C011H3E,LTCOL,KADENA,1,"COMMANDER, RESCUE PILOT, HH-60"
C011H3E,LTCOL,KIRTLAND,1,"COMMANDER, RESCUE PILOT, HH-60"
C011H3E,LTCOL,MOODY,1,"COMMANDER, RESCUE PILOT, HH-60"
C011H3E,LTCOL,NELLIS,2,"COMMANDER, RESCUE PILOT, HH-60"
C011H3G,LTCOL,MALMSTROM,1,"COMMANDER, RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
C011H3G,LTCOL,MAXWELL,1,"COMMANDER, RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
C011H3G,MAJOR,MAXWELL,1,"COMMANDER, RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
C011H3J,LTCOL,DAVIS-MONTHAN,1,"COMMANDER, RESCUE PILOT,  HC-130J"
C011H3W,LTCOL,DAVIS-MONTHAN,1,"COMMANDER, RESCUE PILOT, CSR, GENERAL"
C011H3W,LTCOL,MOODY,1,"COMMANDER, RESCUE PILOT, CSR, GENERAL"
C011H3Y,LTCOL,FAIRCHILD,1,"COMMANDER, RESCUE PILOT, GENERAL"
C011H3Y,LTCOL,KIRTLAND,1,"COMMANDER, RESCUE PILOT, GENERAL"
C011H3Y,LTCOL,TYNDALL,1,"COMMANDER, RESCUE PILOT, GENERAL"
C011H3Y,MAJOR,DAVIS-MONTHAN,1,"COMMANDER, RESCUE PILOT, GENERAL"
C011H3Z,LTCOL,KIRTLAND,1,"COMMANDER, RESCUE PILOT, OTHER"
C011K3A,LTCOL,COLUMBUS,1,"COMMANDER, TRAINER PILOT, T-1"
C011K3A,LTCOL,LAUGHLIN,1,"COMMANDER, TRAINER PILOT, T-1"
C011K3A,LTCOL,VANCE,1,"COMMANDER, TRAINER PILOT, T-1"
C011K3D,LTCOL,COLUMBUS,1,"COMMANDER, TRAINER PILOT, T-38"
C011K3D,LTCOL,JBSA RANDOLPH,2,"COMMANDER, TRAINER PILOT, T-38"
C011K3D,LTCOL,LAUGHLIN,1,"COMMANDER, TRAINER PILOT, T-38"
C011K3D,LTCOL,SHEPPARD,2,"COMMANDER, TRAINER PILOT, T-38"
C011K3D,LTCOL,VANCE,1,"COMMANDER, TRAINER PILOT, T-38"
C011K3D,MAJOR,JBSA RANDOLPH,1,"COMMANDER, TRAINER PILOT, T-38"
C011K3F,LTCOL,COLUMBUS,2,"COMMANDER, TRAINER PILOT, T-6"
C011K3F,LTCOL,JBSA RANDOLPH,1,"COMMANDER, TRAINER PILOT, T-6"
C011K3F,LTCOL,LAUGHLIN,2,"COMMANDER, TRAINER PILOT, T-6"
C011K3F,LTCOL,PENSACOLA NAS CHE,1,"COMMANDER, TRAINER PILOT, T-6"
C011K3F,LTCOL,SHEPPARD,2,"COMMANDER, TRAINER PILOT, T-6"
C011K3F,LTCOL,VANCE,2,"COMMANDER, TRAINER PILOT, T-6"
C011K3J,LTCOL,FT RUCKER,1,"COMMANDER, TRAINER PILOT, SUPT-H"
C011K3Q,LTCOL,JBSA RANDOLPH,1,"COMMANDER, TRAINER PILOT, T-7"
C011K3Y,LTCOL,COLUMBUS,2,"COMMANDER, TRAINER PILOT, GENERAL"
C011K3Y,LTCOL,JBSA RANDOLPH,2,"COMMANDER, TRAINER PILOT, GENERAL"
C011K3Y,LTCOL,LAUGHLIN,2,"COMMANDER, TRAINER PILOT, GENERAL"
C011K3Y,LTCOL,SHEPPARD,1,"COMMANDER, TRAINER PILOT, GENERAL"
C011K3Y,LTCOL,VANCE,2,"COMMANDER, TRAINER PILOT, GENERAL"
C011K3Z,LTCOL,PUEBLO,1,"COMMANDER, TRAINER PILOT, OTHER"
C011K3Z,LTCOL,USAF ACADEMY,4,"COMMANDER, TRAINER PILOT, OTHER"
C011M3A,LTCOL,DOVER,1,"COMMANDER, MOBILILTY PILOT, C-5"
C011M3A,LTCOL,JBSA LACKLAND,1,"COMMANDER, MOBILILTY PILOT, C-5"
C011M3A,LTCOL,TRAVIS,1,"COMMANDER, MOBILILTY PILOT, C-5"
C011M3C,LTCOL,DYESS,3,"COMMANDER, MOBILITY PILOT, C-130J"
C011M3C,LTCOL,LASK,1,"COMMANDER, MOBILITY PILOT, C-130J"
C011M3C,LTCOL,LITTLE ROCK,8,"COMMANDER, MOBILITY PILOT, C-130J"
C011M3C,LTCOL,NELLIS,1,"COMMANDER, MOBILITY PILOT, C-130J"
C011M3C,LTCOL,POPE AAF,1,"COMMANDER, MOBILITY PILOT, C-130J"
C011M3C,LTCOL,RAMSTEIN,1,"COMMANDER, MOBILITY PILOT, C-130J"
C011M3C,LTCOL,YOKOTA,2,"COMMANDER, MOBILITY PILOT, C-130J"
C011M3F,LTCOL,ALTUS,1,"COMMANDER, MOBILITY PILOT, KC-135"
C011M3F,LTCOL,BIRMINGHAM,1,"COMMANDER, MOBILITY PILOT, KC-135"
C011M3F,LTCOL,EIELSON,1,"COMMANDER, MOBILITY PILOT, KC-135"
C011M3F,LTCOL,FAIRCHILD,6,"COMMANDER, MOBILITY PILOT, KC-135"
C011M3F,LTCOL,KADENA,1,"COMMANDER, MOBILITY PILOT, KC-135"
C011M3F,LTCOL,MACDILL,2,"COMMANDER, MOBILITY PILOT, KC-135"
C011M3F,LTCOL,MARCH,1,"COMMANDER, MOBILITY PILOT, KC-135"
C011M3F,LTCOL,MCCONNELL,1,"COMMANDER, MOBILITY PILOT, KC-135"
C011M3F,LTCOL,MILDENHALL,2,"COMMANDER, MOBILITY PILOT, KC-135"
C011M3F,LTCOL,SCOTT,1,"COMMANDER, MOBILITY PILOT, KC-135"
C011M3J,LTCOL,DATA MASKED,1,"COMMANDER, MOBILITY PILOT, C-12"
C011M3K,LTCOL,ALTUS,1,"COMMANDER, MOBILITY PILOT, C-17"
C011M3K,LTCOL,DOVER,1,"COMMANDER, MOBILITY PILOT, C-17"
C011M3K,LTCOL,JB CHARLESTON,4,"COMMANDER, MOBILITY PILOT, C-17"
C011M3K,LTCOL,JB ELMENDORF-RICH,1,"COMMANDER, MOBILITY PILOT, C-17"
C011M3K,LTCOL,JB PRL HBR-HICKAM,1,"COMMANDER, MOBILITY PILOT, C-17"
C011M3K,LTCOL,JBLM MCCHORD,5,"COMMANDER, MOBILITY PILOT, C-17"
C011M3K,LTCOL,JBMDL MCGUIRE,1,"COMMANDER, MOBILITY PILOT, C-17"
C011M3K,LTCOL,TRAVIS,1,"COMMANDER, MOBILITY PILOT, C-17"
C011M3L,LTCOL,JB ANDREWS,1,"COMMANDER, MOBILITY PILOT, C-20/C-37"
C011M3L,LTCOL,JB PRL HBR-HICKAM,1,"COMMANDER, MOBILITY PILOT, C-20/C-37"
C011M3M,LTCOL,SCOTT,2,"COMMANDER, MOBILITY PILOT, C-21"
C011M3P,LTCOL,JB ANDREWS,1,"COMMANDER, MOBILITY PILOT, C-32"
C011M3Q,LTCOL,SCOTT,1,"COMMANDER, MOBILITY PILOT, C-40"
C011M3R,LTCOL,ALTUS,1,"COMMANDER, MOBILITY PILOT, KC-46 (KC-X)"
C011M3R,LTCOL,JBMDL MCGUIRE,2,"COMMANDER, MOBILITY PILOT, KC-46 (KC-X)"
C011M3R,LTCOL,MCCONNELL,3,"COMMANDER, MOBILITY PILOT, KC-46 (KC-X)"
C011M3R,LTCOL,PEASE,1,"COMMANDER, MOBILITY PILOT, KC-46 (KC-X)"
C011M3R,LTCOL,SEYMOUR JOHNSON,1,"COMMANDER, MOBILITY PILOT, KC-46 (KC-X)"
C011M3R,LTCOL,TRAVIS,2,"COMMANDER, MOBILITY PILOT, KC-46 (KC-X)"
C011M3S,COL,JB ANDREWS,1,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,COL,SCOTT,1,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,LTCOL,ANDERSEN,1,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,LTCOL,BEALE,1,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,LTCOL,DOBBINS,1,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,LTCOL,FORT WORTH NAS JR,1,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,LTCOL,JB ANDREWS,2,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,LTCOL,JB CHARLESTON,1,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,LTCOL,JB PRL HBR-HICKAM,1,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,LTCOL,JBMDL MCGUIRE,4,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,LTCOL,MINNEAPOLIS ST PA,1,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,LTCOL,PETERSON,1,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,LTCOL,RAMSTEIN,2,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,LTCOL,TRAVIS,4,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,LTCOL,WRIGHT PATTERSON,1,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3S,MAJOR,RAMSTEIN,1,"COMMANDER, MOBILITY PILOT, AIRLIFT, GENERAL"
C011M3T,LTCOL,JBMDL MCGUIRE,1,"COMMANDER, MOBILITY PILOT, TANKER, GENERAL"
C011M3U,LTCOL,FT POLK,1,"COMMANDER, MOBILITY PILOT, AMLO"
C011M3U,LTCOL,JBMDL MCGUIRE,1,"COMMANDER, MOBILITY PILOT, AMLO"
C011M3V,MAJOR,DIEGO GARCIA NSA,1,"COMMANDER, MOBILITY PILOT, INTER-THEATER ALFT, GENERAL"
C011M3Y,LTCOL,ALTUS,3,"COMMANDER, MOBILITY PILOT, GENERAL"
C011M3Y,LTCOL,ANDERSEN,1,"COMMANDER, MOBILITY PILOT, GENERAL"
